Company ID,umap1,umap2,cluster,Financial distress
781,12.0319805,2.0854883,C Thin-margin vulnerable operators,0
782,9.248374,9.099248,A Resilient high-profit cash generators,0
783,11.529143,5.2644534,B Healthy profitable core SMEs,0
785,8.35931,1.771634,C Thin-margin vulnerable operators,0
786,12.799045,5.186518,B Healthy profitable core SMEs,0
787,10.654565,3.3494391,C Thin-margin vulnerable operators,0
789,7.846565,4.0951076,B Healthy profitable core SMEs,0
790,8.446635,2.1034193,C Thin-margin vulnerable operators,0
791,7.393724,4.276725,C Thin-margin vulnerable operators,0
792,11.944728,8.027958,B Healthy profitable core SMEs,0
793,12.703537,7.620158,B Healthy profitable core SMEs,0
794,10.797808,1.9725361,C Thin-margin vulnerable operators,0
795,10.764663,7.302009,B Healthy profitable core SMEs,0
799,13.052628,4.810206,B Healthy profitable core SMEs,0
802,7.2494864,11.440436,B Healthy profitable core SMEs,0
803,11.662545,2.8086538,C Thin-margin vulnerable operators,0
804,7.6463733,4.8210588,B Healthy profitable core SMEs,0
806,8.584137,1.8455818,C Thin-margin vulnerable operators,0
807,0.9603063,4.4167337,C Thin-margin vulnerable operators,0
808,11.495341,2.8888447,C Thin-margin vulnerable operators,0
809,6.7068305,3.632844,C Thin-margin vulnerable operators,0
812,9.927333,4.5468583,B Healthy profitable core SMEs,0
813,11.582186,6.557391,B Healthy profitable core SMEs,0
814,11.57442,8.356671,B Healthy profitable core SMEs,0
815,11.187578,11.00764,A Resilient high-profit cash generators,0
816,9.353196,3.6648602,C Thin-margin vulnerable operators,0
817,9.414726,2.143002,C Thin-margin vulnerable operators,0
819,6.3263826,-1.8769814,D Debt-burdened break-even firms,0
821,13.438115,7.8786817,B Healthy profitable core SMEs,0
822,7.6849937,2.2998412,C Thin-margin vulnerable operators,0
823,8.853786,5.8105493,B Healthy profitable core SMEs,0
825,12.325814,4.9234366,B Healthy profitable core SMEs,0
826,10.853063,9.964692,A Resilient high-profit cash generators,0
827,8.602181,5.9850793,B Healthy profitable core SMEs,0
829,7.8906527,1.3087908,C Thin-margin vulnerable operators,0
831,11.376229,11.708865,A Resilient high-profit cash generators,0
836,11.843179,5.709862,B Healthy profitable core SMEs,0
837,10.505557,7.2582264,B Healthy profitable core SMEs,0
838,11.259186,4.7398534,B Healthy profitable core SMEs,0
839,7.625228,-0.5500852,C Thin-margin vulnerable operators,0
841,9.7627945,5.044184,B Healthy profitable core SMEs,0
843,6.43008,11.335114,B Healthy profitable core SMEs,0
844,9.880798,7.91906,B Healthy profitable core SMEs,0
847,10.7941,1.2557424,C Thin-margin vulnerable operators,0
849,9.761992,7.537876,B Healthy profitable core SMEs,0
851,14.317627,6.420532,B Healthy profitable core SMEs,0
852,10.630137,7.4786816,B Healthy profitable core SMEs,0
854,10.273784,12.267344,A Resilient high-profit cash generators,0
855,13.265211,5.950458,B Healthy profitable core SMEs,0
856,6.9730554,-1.2576723,D Debt-burdened break-even firms,0
857,10.56346,7.9720893,A Resilient high-profit cash generators,0
858,0.57326484,4.196223,C Thin-margin vulnerable operators,0
859,8.79457,7.3547497,B Healthy profitable core SMEs,0
862,13.53385,7.537215,B Healthy profitable core SMEs,0
864,10.207073,5.958839,B Healthy profitable core SMEs,0
865,13.004799,4.553685,B Healthy profitable core SMEs,0
868,1.0285118,3.8671823,C Thin-margin vulnerable operators,0
871,13.65493,7.8493056,B Healthy profitable core SMEs,0
873,12.50085,9.076205,A Resilient high-profit cash generators,0
876,10.549754,9.222954,A Resilient high-profit cash generators,0
877,10.765425,2.5778134,C Thin-margin vulnerable operators,0
880,9.567276,8.420022,B Healthy profitable core SMEs,0
882,8.302417,9.944263,B Healthy profitable core SMEs,0
883,9.569472,3.4815896,C Thin-margin vulnerable operators,0
884,10.139212,1.0417385,C Thin-margin vulnerable operators,0
885,9.956264,1.3716459,C Thin-margin vulnerable operators,0
886,11.656785,4.871017,B Healthy profitable core SMEs,0
887,8.842862,3.8330219,C Thin-margin vulnerable operators,0
888,9.848853,3.850626,C Thin-margin vulnerable operators,0
889,13.355934,5.785136,B Healthy profitable core SMEs,0
892,11.15439,7.3732553,B Healthy profitable core SMEs,0
893,7.9804597,3.1424875,C Thin-margin vulnerable operators,0
894,11.743188,4.3231215,B Healthy profitable core SMEs,0
895,13.330575,5.005527,B Healthy profitable core SMEs,0
896,9.637228,5.0626864,B Healthy profitable core SMEs,0
897,9.900791,0.85233855,C Thin-margin vulnerable operators,0
900,11.410824,1.0669935,C Thin-margin vulnerable operators,0
901,13.352252,5.1249,B Healthy profitable core SMEs,0
902,11.462307,5.2785974,B Healthy profitable core SMEs,0
904,7.9941096,5.4692755,B Healthy profitable core SMEs,0
905,9.441074,1.355668,C Thin-margin vulnerable operators,0
906,7.7135177,4.520549,B Healthy profitable core SMEs,0
907,7.6043477,-0.34344193,C Thin-margin vulnerable operators,0
908,7.828868,5.6097994,B Healthy profitable core SMEs,0
910,9.199812,3.0346346,C Thin-margin vulnerable operators,0
911,13.284572,8.850815,A Resilient high-profit cash generators,0
912,9.261527,7.410511,B Healthy profitable core SMEs,0
913,9.797503,10.336124,A Resilient high-profit cash generators,0
917,-3.9261909,4.9276166,E Loss-making cash-flow distressed firms,0
918,10.050621,0.98538595,C Thin-margin vulnerable operators,0
921,10.670549,2.3002245,C Thin-margin vulnerable operators,0
924,11.221708,6.747783,B Healthy profitable core SMEs,0
925,6.871573,3.4431138,C Thin-margin vulnerable operators,0
927,8.298885,6.8869247,B Healthy profitable core SMEs,0
928,11.331227,9.945395,A Resilient high-profit cash generators,0
930,13.089958,8.868708,A Resilient high-profit cash generators,0
933,10.836267,-0.6426468,C Thin-margin vulnerable operators,0
934,-3.5372233,5.162383,E Loss-making cash-flow distressed firms,0
935,10.20316,8.052851,B Healthy profitable core SMEs,0
936,9.752937,0.8921389,C Thin-margin vulnerable operators,0
938,10.493689,10.83996,A Resilient high-profit cash generators,0
941,7.934288,6.693004,B Healthy profitable core SMEs,0
942,8.903509,7.2510223,B Healthy profitable core SMEs,0
943,8.680022,0.30297953,C Thin-margin vulnerable operators,0
944,12.450077,3.4418824,B Healthy profitable core SMEs,0
945,9.511058,4.60129,B Healthy profitable core SMEs,0
948,12.738195,6.2238836,B Healthy profitable core SMEs,0
949,10.390931,8.648983,A Resilient high-profit cash generators,0
950,10.981454,10.20902,A Resilient high-profit cash generators,0
951,9.869749,1.04407,C Thin-margin vulnerable operators,0
952,9.6090355,7.0619106,B Healthy profitable core SMEs,0
954,9.467696,3.8844597,C Thin-margin vulnerable operators,0
956,11.308887,8.467052,B Healthy profitable core SMEs,0
957,11.732249,-0.8279306,C Thin-margin vulnerable operators,0
959,10.758582,3.002673,B Healthy profitable core SMEs,0
960,12.3604145,6.811383,B Healthy profitable core SMEs,0
961,9.805161,6.582187,B Healthy profitable core SMEs,0
962,8.754501,1.7768934,C Thin-margin vulnerable operators,0
963,9.768762,8.157969,B Healthy profitable core SMEs,0
965,6.7464523,3.5583413,C Thin-margin vulnerable operators,0
966,-3.1020522,5.4257636,E Loss-making cash-flow distressed firms,0
967,10.104688,8.7034855,B Healthy profitable core SMEs,0
968,12.659843,3.667551,B Healthy profitable core SMEs,0
969,6.72713,11.448196,B Healthy profitable core SMEs,0
970,11.699822,5.156516,B Healthy profitable core SMEs,0
971,8.107776,0.9069772,C Thin-margin vulnerable operators,0
972,8.509499,4.2350583,C Thin-margin vulnerable operators,0
974,11.609717,7.1168456,B Healthy profitable core SMEs,0
976,6.2820787,11.402319,B Healthy profitable core SMEs,0
977,12.549558,5.4586935,B Healthy profitable core SMEs,0
980,13.360185,6.046922,B Healthy profitable core SMEs,0
983,10.504721,8.008547,B Healthy profitable core SMEs,0
984,6.297713,-0.50415975,E Loss-making cash-flow distressed firms,0
986,9.705014,9.033684,A Resilient high-profit cash generators,0
987,13.964882,5.957322,B Healthy profitable core SMEs,0
989,9.902755,6.0851336,B Healthy profitable core SMEs,0
990,11.692461,4.068811,B Healthy profitable core SMEs,0
991,6.316999,11.356565,B Healthy profitable core SMEs,0
993,6.8285813,11.305173,B Healthy profitable core SMEs,0
994,12.947295,5.6863246,B Healthy profitable core SMEs,0
995,12.029617,-1.1374364,C Thin-margin vulnerable operators,0
997,10.693621,11.426948,A Resilient high-profit cash generators,0
1000,12.055417,2.5291069,C Thin-margin vulnerable operators,0
1001,12.319916,6.4210315,B Healthy profitable core SMEs,0
1002,13.5647135,3.9310427,B Healthy profitable core SMEs,0
1004,10.789195,12.361627,A Resilient high-profit cash generators,0
1006,7.3321543,0.18636377,C Thin-margin vulnerable operators,0
1007,8.999671,3.7319105,C Thin-margin vulnerable operators,0
1009,12.2918415,2.3797007,B Healthy profitable core SMEs,0
1010,9.445826,3.717102,C Thin-margin vulnerable operators,0
1011,10.824862,1.3748524,C Thin-margin vulnerable operators,0
1012,8.640223,7.0577235,B Healthy profitable core SMEs,0
1013,12.964283,4.45754,B Healthy profitable core SMEs,0
1014,7.789193,2.2203805,C Thin-margin vulnerable operators,0
1015,11.027207,4.915941,B Healthy profitable core SMEs,0
1016,12.094345,9.550306,A Resilient high-profit cash generators,0
1018,8.401474,11.370651,A Resilient high-profit cash generators,0
1019,13.503242,7.909618,B Healthy profitable core SMEs,0
1020,11.030994,-0.3067012,C Thin-margin vulnerable operators,0
1021,7.8315125,11.398802,A Resilient high-profit cash generators,0
1022,11.971473,1.6968755,C Thin-margin vulnerable operators,0
1024,11.477142,-0.5832721,C Thin-margin vulnerable operators,0
1025,12.416044,7.032271,A Resilient high-profit cash generators,0
1026,6.321278,-1.8456937,D Debt-burdened break-even firms,0
1027,11.875964,-0.3533887,C Thin-margin vulnerable operators,0
1028,7.7357373,5.296494,B Healthy profitable core SMEs,0
1034,10.199687,10.221067,A Resilient high-profit cash generators,0
1035,8.445355,10.225129,B Healthy profitable core SMEs,0
1036,12.601713,10.052675,A Resilient high-profit cash generators,0
1037,7.3384056,5.6473255,B Healthy profitable core SMEs,0
1039,12.539826,10.145961,A Resilient high-profit cash generators,0
1040,7.6154337,6.283125,B Healthy profitable core SMEs,0
1041,11.4551935,3.7718885,C Thin-margin vulnerable operators,0
1045,1.4527737,4.4658484,C Thin-margin vulnerable operators,0
1046,10.606526,6.7706447,C Thin-margin vulnerable operators,0
1048,10.8238535,3.8050303,B Healthy profitable core SMEs,0
1050,7.689365,5.616206,B Healthy profitable core SMEs,0
1052,14.10921,5.8042355,B Healthy profitable core SMEs,0
1054,7.6094413,10.60715,B Healthy profitable core SMEs,0
1056,12.641359,5.895602,B Healthy profitable core SMEs,0
1060,9.625283,4.552296,B Healthy profitable core SMEs,0
1061,9.910177,4.907183,B Healthy profitable core SMEs,0
1063,11.962024,3.5464263,C Thin-margin vulnerable operators,0
1064,9.779319,3.420729,C Thin-margin vulnerable operators,0
1065,9.96892,5.240876,B Healthy profitable core SMEs,0
1066,9.256677,1.4514586,C Thin-margin vulnerable operators,0
1068,12.258177,1.3434534,B Healthy profitable core SMEs,0
1069,11.078477,1.9481606,C Thin-margin vulnerable operators,0
1070,8.002891,3.3382945,C Thin-margin vulnerable operators,0
1071,11.905322,9.603192,A Resilient high-profit cash generators,0
1072,9.337649,9.6572485,A Resilient high-profit cash generators,0
1073,10.459241,11.069321,A Resilient high-profit cash generators,0
1074,11.615109,4.1798067,B Healthy profitable core SMEs,0
1076,10.840885,10.134401,A Resilient high-profit cash generators,0
1077,12.304896,1.6454653,C Thin-margin vulnerable operators,0
1078,8.143066,6.203166,B Healthy profitable core SMEs,0
1080,6.7154884,11.2085905,B Healthy profitable core SMEs,0
1081,10.298146,3.343738,C Thin-margin vulnerable operators,0
1082,10.482714,6.7228503,B Healthy profitable core SMEs,0
1083,12.031473,9.701081,A Resilient high-profit cash generators,0
1084,13.276757,6.630866,B Healthy profitable core SMEs,0
1085,8.951904,2.1841035,C Thin-margin vulnerable operators,0
1087,8.985351,11.689639,A Resilient high-profit cash generators,0
1088,11.592059,7.2312803,B Healthy profitable core SMEs,0
1090,7.40776,11.475959,B Healthy profitable core SMEs,0
1091,13.144255,8.408714,B Healthy profitable core SMEs,0
1093,11.64878,5.3787107,B Healthy profitable core SMEs,0
1094,9.651446,1.8678149,C Thin-margin vulnerable operators,0
1095,10.933311,2.3660522,C Thin-margin vulnerable operators,0
1097,1.0333204,3.9384372,C Thin-margin vulnerable operators,0
1098,8.168105,10.883602,A Resilient high-profit cash generators,0
1100,13.116214,4.7683067,B Healthy profitable core SMEs,0
1101,12.971413,7.003431,B Healthy profitable core SMEs,0
1102,11.804913,2.0732348,C Thin-margin vulnerable operators,0
1103,12.8959255,5.847158,B Healthy profitable core SMEs,0
1106,13.590469,3.9572513,B Healthy profitable core SMEs,0
1109,10.515779,10.7501135,A Resilient high-profit cash generators,0
1110,8.574319,0.6843693,C Thin-margin vulnerable operators,0
1112,8.963214,1.7153369,C Thin-margin vulnerable operators,0
1115,7.9492393,10.224723,B Healthy profitable core SMEs,0
1116,10.382072,3.3404791,C Thin-margin vulnerable operators,0
1117,14.114652,5.630083,B Healthy profitable core SMEs,0
1118,10.789217,11.826866,A Resilient high-profit cash generators,0
1119,13.662647,4.5723405,B Healthy profitable core SMEs,0
1120,6.6851606,11.515842,B Healthy profitable core SMEs,0
1121,9.650723,2.3154032,C Thin-margin vulnerable operators,0
1122,9.808138,5.0882587,B Healthy profitable core SMEs,0
1123,12.963023,7.485085,B Healthy profitable core SMEs,0
1126,12.225209,7.4259233,B Healthy profitable core SMEs,0
1127,8.567984,2.685146,C Thin-margin vulnerable operators,0
1128,10.488554,8.147071,B Healthy profitable core SMEs,0
1129,12.5265875,9.7025585,A Resilient high-profit cash generators,0
1130,8.314441,3.3519986,C Thin-margin vulnerable operators,0
1134,10.37851,10.029234,A Resilient high-profit cash generators,0
1136,12.323638,2.8644238,C Thin-margin vulnerable operators,0
1138,6.789707,-1.4138669,D Debt-burdened break-even firms,0
1139,12.764785,9.634887,A Resilient high-profit cash generators,0
1142,11.48403,1.3466104,C Thin-margin vulnerable operators,0
1143,9.4818125,8.253992,B Healthy profitable core SMEs,0
1145,8.18286,3.7474065,C Thin-margin vulnerable operators,0
1146,11.968492,9.015323,A Resilient high-profit cash generators,0
1147,8.018686,11.271631,A Resilient high-profit cash generators,0
1148,9.366985,1.243559,C Thin-margin vulnerable operators,0
1150,11.682747,7.4157367,B Healthy profitable core SMEs,0
1152,11.070861,11.276676,A Resilient high-profit cash generators,0
1153,11.149115,9.760063,A Resilient high-profit cash generators,0
1155,8.095351,3.8433702,C Thin-margin vulnerable operators,0
1156,9.424465,4.464522,B Healthy profitable core SMEs,0
1157,6.732293,4.01866,C Thin-margin vulnerable operators,0
1158,11.414181,9.813894,A Resilient high-profit cash generators,0
1159,1.5854311,4.515833,C Thin-margin vulnerable operators,0
1161,7.374082,11.039689,B Healthy profitable core SMEs,0
1162,10.89462,1.8166742,C Thin-margin vulnerable operators,0
1163,13.463094,8.487127,B Healthy profitable core SMEs,0
1164,8.480848,1.395033,C Thin-margin vulnerable operators,0
1168,11.408126,8.131041,B Healthy profitable core SMEs,0
1169,9.434505,6.554435,B Healthy profitable core SMEs,0
1170,12.83391,4.516356,B Healthy profitable core SMEs,0
1171,11.962311,9.787512,A Resilient high-profit cash generators,0
1172,12.5234995,6.7498393,B Healthy profitable core SMEs,0
1174,8.820849,0.7494755,C Thin-margin vulnerable operators,0
1175,9.445347,4.4742875,B Healthy profitable core SMEs,0
1176,11.140968,10.423604,A Resilient high-profit cash generators,0
1178,9.474934,3.7849138,C Thin-margin vulnerable operators,0
1179,13.356964,8.565828,B Healthy profitable core SMEs,0
1180,10.971339,7.0798745,B Healthy profitable core SMEs,0
1182,7.9950695,1.8422816,C Thin-margin vulnerable operators,0
1183,8.317076,8.848507,B Healthy profitable core SMEs,0
1185,10.257763,8.571606,A Resilient high-profit cash generators,0
1187,11.550526,1.8537102,C Thin-margin vulnerable operators,0
1190,9.403574,2.7048466,C Thin-margin vulnerable operators,0
1191,7.6746435,1.9448469,C Thin-margin vulnerable operators,0
1192,-3.0487225,4.904655,E Loss-making cash-flow distressed firms,0
1193,13.908515,4.66757,B Healthy profitable core SMEs,0
1194,10.559724,9.435073,A Resilient high-profit cash generators,0
1195,7.0046277,11.242496,B Healthy profitable core SMEs,0
1196,11.217046,8.545954,A Resilient high-profit cash generators,0
1200,12.187878,9.9794,A Resilient high-profit cash generators,0
